bookID,average_rating,language_code,num_pages,ratings_count,text_reviews_count
3304,3.71,eng,408,17962,778
3311,3.43,eng,331,2359,146
3316,4.33,ger,407,9,0
3325,4.02,eng,188,13,1
3340,4.08,eng,48,382,85
3341,4.0,eng,203,768,96
3343,3.17,eng,319,191,26
3344,3.91,eng,294,970,104
3345,3.78,eng,480,2046,248
3346,3.87,eng,456,51,2
3347,3.85,eng,400,3457,329
3348,3.91,eng,48,127,25
3351,0.0,eng,200,0,0
3357,4.47,spa,254,142,12
3359,4.27,eng,557,856,146
3368,4.25,eng,201,7736,641
3384,3.62,eng,288,15798,612
3388,3.98,eng,437,62954,1791
3402,3.4,eng,179,1084,131
3403,3.72,eng,406,1170,117
3404,3.95,eng,480,138,29
3409,4.19,eng,304,99,16
3413,4.23,eng,673,533,66
3416,4.37,eng,928,5991,120
3417,4.25,eng,943,5423,157
3418,3.52,eng,372,1182,175
3419,3.67,eng,768,39,7
3420,3.95,eng,848,3478,191
3422,4.11,eng,896,311,49
3425,3.81,eng,288,153,17
3426,3.69,eng,128,24,2
3437,3.88,eng,272,16588,1606
3438,3.88,eng,268,6124,754
3439,3.88,eng,240,34,6
3444,3.29,eng,372,981,69
3445,3.95,eng,225,7763,362
3446,3.91,eng,351,10384,637
3447,3.78,eng,303,14655,1211
3449,3.45,eng,320,945,61
3468,4.15,spa,444,31,3
3469,3.84,eng,212,1596,157
3471,3.96,eng,370,2755,218
3476,3.7,eng,320,37936,1192
3479,3.98,eng,327,1967,66
3491,4.03,eng,192,82,9
3493,3.52,eng,112,790,99
3507,4.15,eng,310,81381,1925
3509,3.86,eng,368,2792,73
3510,4.08,eng,256,317,33
3513,3.85,eng,74,51,7
3516,3.77,eng,72,41,7
3519,3.54,eng,80,56,7
3520,3.43,eng,48,26,5
3525,4.06,eng,208,612,8
3529,4.59,eng,276,641,63
3530,4.09,eng,208,715,18
3531,4.08,eng,238,364,21
3532,3.78,eng,124,5856,310
3536,3.41,eng,368,910,74
3545,3.73,eng,304,13,2
3554,3.5,eng,212,4,0
3557,3.89,eng,192,118,9
3562,4.1,eng,339,38411,1366
3564,4.24,eng,410,184,22
3566,3.83,eng,246,928,27
3574,4.23,eng,8,63,8
3577,3.88,eng,288,3760,248
3580,3.9,eng,288,6082,188
3583,4.53,eng,907,2203,32
3584,4.22,eng,244,2037,71
3585,3.96,eng,6,18,4
3587,4.26,eng,304,29,6
3593,4.0,eng,0,7,2
3595,4.18,eng,218,119,8
3597,4.33,eng,334,2184,87
3599,3.5,eng,0,12,1
3603,3.77,eng,458,114,15
3604,3.77,eng,454,925,92
3631,3.38,eng,328,948,27
3635,4.26,eng,157,5044,316
3638,3.83,eng,192,2201,218
3640,4.11,eng,288,1760,135
3649,3.56,eng,400,1426,201
3650,3.42,eng,200,406,64
3651,3.17,eng,270,481,58
3656,3.51,eng,195,19308,1803
3657,3.51,eng,195,586,103
3659,3.71,eng,220,3202,278
3660,3.66,eng,240,387,29
3661,3.65,eng,242,583,60
3664,3.66,eng,257,974,81
3665,3.61,eng,244,33,3
3684,3.37,eng,224,130,16
3687,4.11,eng,816,170,21
3688,4.17,eng,594,1122,69
3690,4.0,eng,222,25490,1585
3692,3.99,eng,272,21842,891
3693,3.46,eng,197,2064,220
3695,3.6,eng,272,1139,70
3701,3.98,eng,368,295,22
3705,3.77,eng,157,1322,109
3707,3.73,eng,160,2910,220
3710,3.16,eng,347,9541,576
3717,3.57,eng,233,18210,629
3731,4.04,eng,512,424,13
3732,3.77,eng,512,12,3
3736,3.62,eng,448,545,53
3743,3.84,eng,256,1360,52
3744,3.8,eng,160,1,0
3750,3.74,eng,247,15204,780
3751,4.31,eng,319,55,13
3754,3.98,eng,862,0,0
3759,3.8,eng,264,16055,639
3762,3.96,eng,326,14108,428
3765,3.55,eng,120,5074,211
3768,3.8,eng,432,572,43
3769,3.92,eng,204,1361,77
3770,3.91,eng,200,25,5
3774,3.68,eng,192,426,42
3776,4.07,eng,184,210,26
3782,4.02,eng,272,4461,158
3784,4.0,eng,239,1351,32
3787,3.64,eng,243,430,33
3788,3.98,eng,256,1059,38
3797,4.27,eng,104,913,66
3798,3.95,eng,128,377,54
3799,4.01,eng,153,1410,73
3801,3.97,eng,358,516,77
3803,3.82,eng,335,9,5
3806,3.93,eng,367,1094,87
3815,3.91,eng,511,6736,297
3818,3.68,eng,158,64,16
3820,3.75,eng,394,369,16
3822,3.71,eng,256,247,18
3825,3.92,eng,429,9847,516
3826,3.81,eng,383,10651,711
3827,3.94,eng,218,9258,330
3828,3.99,eng,306,8045,265
3829,3.82,eng,225,39,4
3830,4.02,eng,459,10304,374
3831,3.93,eng,306,495,76
3832,3.93,eng,250,26375,953
3833,4.0,eng,352,13801,335
3834,3.68,eng,400,3793,286
3835,3.87,eng,940,4956,705
3837,3.87,eng,544,71,5
3841,3.87,eng,240,275,14
3842,3.61,eng,96,21,2
3848,4.0,eng,256,41,11
3849,4.19,eng,383,1869,46
3850,3.86,eng,320,732,71
3851,4.18,eng,496,2025,41
3852,4.13,eng,196,3567,62
3853,3.55,eng,190,6214,270
3858,3.53,eng,304,15315,1101
3859,4.01,eng,134,292,35
3870,4.21,eng,624,352,37
3871,4.03,eng,270,1604,153
3872,3.76,eng,336,14820,1686
3873,3.87,eng,460,38915,1087
3875,3.82,eng,8,302,69
3886,4.07,eng,816,1816,22
3895,4.15,eng,256,28789,177
3900,3.51,eng,204,240,46
3914,3.86,eng,129,807,95
3916,3.73,eng,344,4,0
3918,2.88,spa,388,6,0
3921,3.45,eng,256,2168,233
3938,4.24,spa,618,174,14
3939,4.2,eng,632,237,15
3940,3.45,eng,120,232,9
3967,4.2,fre,347,21,1
3968,4.17,fre,572,29,1
3972,3.94,eng,891,13300,484
3973,4.03,eng,752,21973,905
3975,3.75,eng,272,953,61
3976,3.84,eng,320,734,44
3977,4.17,eng,563,38357,1111
3978,3.6,eng,371,6253,488
3986,3.46,eng,159,1097,105
3997,4.25,eng,240,1101,58
4006,3.31,eng,243,16483,685
4008,3.61,eng,205,47673,2046
4014,3.94,eng,32,50,6
4023,3.82,eng,399,844,76
4031,3.7,eng,404,24618,738
4035,4.06,eng,608,32337,272
4043,3.6,eng,208,4213,735
4050,3.59,eng,228,12,1
4055,3.99,eng,288,4372,81
4060,3.79,eng,155,141,5
4066,4.08,eng,412,38,4
4070,4.36,eng,165,391,44
4075,4.1,eng,430,3958,172
4077,3.79,eng,382,143,20
4099,4.31,eng,321,12563,699
4100,3.96,eng,176,840,63
4104,3.93,eng,278,832,118
4106,4.42,eng,112,62,4
4108,3.92,eng,32,36,1
4117,3.9,eng,224,1782,197
4119,3.83,eng,384,608,78
4122,3.99,eng,368,53749,509
4135,3.88,eng,304,37258,1401
4140,3.68,eng,344,6490,463
4144,3.89,eng,320,518,61
4162,3.7,eng,311,82,17
4165,3.91,eng,227,21,4
4167,4.16,eng,256,216,25
4191,4.01,eng,688,5642,265
4200,3.77,eng,542,4202,406
4204,3.77,eng,448,81,11
4207,3.77,eng,542,1265,142
4216,3.93,ger,106,6,0
4221,2.98,eng,183,34,2
4223,3.84,eng,756,3645,407
4227,3.89,eng,528,1192,143
4232,3.71,eng,352,60,8
4241,3.83,eng,168,710,22
4248,3.84,eng,489,13934,1459
4249,3.84,eng,0,91,16
4250,3.84,spa,557,3276,190
4251,3.64,eng,207,533,50
4256,4.56,eng,480,3141,140
4259,3.88,eng,153,2636,302
4260,3.73,eng,143,6828,621
4261,3.56,eng,207,10066,341
4264,3.74,eng,247,28830,1069
4267,3.94,eng,323,827,101
4273,3.8,eng,278,825,73
4277,3.59,eng,278,450,63
4278,3.73,eng,386,5723,695
4287,5.0,eng,128,2,0
4295,3.82,eng,96,900,48
4300,4.11,eng,465,327,46
4314,3.82,fre,85,975,62
4315,3.55,ara,349,122,12
4326,4.02,eng,432,327,7
4329,3.97,eng,260,98,2
4331,3.9,eng,375,1313,28
4332,4.0,eng,405,339,9
4337,4.01,eng,496,2218,172
4338,3.96,eng,212,7205,825
4339,4.23,eng,260,13108,795
4341,3.62,eng,386,1291,100
4346,4.21,eng,174,3472,30
4352,3.53,eng,32,57,14
4359,4.0,eng,48,27,7
4360,4.29,eng,336,1505,119
4362,4.12,eng,507,643,61
4364,3.93,eng,542,9024,637
4370,3.96,eng,344,4820,524
4372,4.14,eng,336,3534,320
4382,3.99,eng,5,483,146
4390,3.78,spa,160,4694,133
4394,4.0,eng,288,838,51
4397,3.96,eng,464,7044,639
4398,3.81,eng,112,30,5
4399,3.96,eng,597,37,8
4404,4.11,eng,635,1211,169
4405,3.8,eng,399,1876,244
4408,4.37,eng,601,3942,396
4411,3.98,eng,575,99,15
4415,4.37,eng,691,83,18
4417,4.18,eng,112,679,116
4418,3.22,eng,615,9,0
4424,4.07,eng,849,7981,307
4434,3.56,eng,229,175,9
4435,4.03,eng,295,1158,91
4436,3.72,eng,320,667,70
4451,3.98,eng,272,6256,459
4454,4.05,eng,318,1314,98
4465,4.36,eng,189,5906,140
4472,4.23,eng,641,1073,97
4477,4.26,eng,270,33828,2237
4479,3.91,eng,80,109,13
4487,3.57,eng,422,965,49
4488,3.49,eng,64,1104,34
4515,3.77,spa,279,5119,217
4519,3.9,eng,199,3690,518
4520,3.7,spa,230,3602,325
4524,4.26,eng,403,1278,175
4525,3.77,eng,493,180,10
4540,3.57,eng,172,308,30
4579,3.98,eng,324,60,9
4580,3.95,eng,304,2045,230
4583,3.9,eng,276,1764,191
4584,3.9,eng,276,5210,522
4591,4.04,eng,344,20695,714
4593,3.86,eng,692,63,3
4595,3.83,eng,392,272,23
4599,4.09,eng,483,11095,880
4600,4.2,eng,14,28925,527
4601,4.24,eng,30,348,33
4602,4.1,eng,40,7823,250
4605,3.46,fre,482,6441,492
4606,4.07,eng,32,161,41
4608,3.55,eng,48,37,1
4610,3.98,eng,519,5517,452
4620,4.0,eng,367,3730,142
4623,3.52,eng,224,606,45
4624,3.97,ger,119,11,1
4625,4.29,eng,650,30081,649
4626,3.9,eng,97,132,24
4627,3.97,eng,490,162,7
4633,3.88,eng,448,11265,471
4637,3.87,eng,247,186,24
4641,4.26,eng,464,219,21
4642,3.82,eng,185,45,9
4653,3.63,eng,928,198,33
4654,3.42,eng,208,1841,112
4656,3.31,eng,368,25257,977
4657,3.35,eng,272,10479,251
4658,3.3,eng,304,8896,217
4660,3.24,eng,176,11346,280
4662,4.23,eng,800,12039,164
4664,4.22,eng,528,186,13
4666,3.75,eng,203,8,1
4669,4.0,eng,328,100,11
4670,3.82,eng,400,1354,140
4673,3.88,eng,144,557,28
4674,3.91,eng,6,258,58
4675,3.91,eng,4,63,13
4676,3.7,eng,96,78,13
4677,3.91,eng,188,2729,245
4680,3.33,eng,208,1750,228
4681,3.83,eng,553,5073,222
4682,3.75,eng,817,3655,162
4683,3.86,eng,528,5163,179
4685,3.67,eng,288,6093,447
4686,3.81,eng,176,506,50
4692,4.37,eng,720,23114,1175
4693,3.39,eng,448,2680,142
4695,3.69,eng,448,921,44
4696,4.1,eng,352,4360,189
4698,4.32,eng,81,69,8
4700,4.12,spa,768,493,24
4703,3.31,eng,60,418,37
4704,3.57,eng,32,1,0
4714,3.76,spa,520,83,14
4717,3.73,eng,224,549,80
4723,4.42,eng,214,41,4
4738,3.83,eng,144,332,9
4739,3.85,eng,144,893,34
4742,3.97,eng,272,91,11
4745,3.85,eng,256,20,2
4746,3.56,eng,175,16,1
4752,4.23,eng,166,11,0
4764,3.75,eng,400,55,5
4767,3.92,eng,150,259,9
4777,4.14,eng,224,383,19
4796,3.99,eng,336,32091,1517
4802,3.83,eng,154,438,38
4803,3.84,eng,288,3427,276
4805,3.97,eng,224,179,20
4806,3.97,eng,192,47453,1865
4808,3.53,eng,32,1,0
4812,4.5,eng,437,10,2
4813,3.6,eng,650,11751,893
4817,3.27,eng,192,20,1
4824,4.44,eng,796,6,2
4829,4.44,eng,70,26,1
4830,3.88,eng,398,11418,743
4832,3.98,eng,463,364,46
4835,4.01,eng,224,22378,1613
4836,3.29,eng,272,6711,354
4845,4.29,eng,914,7059,326
4864,4.17,eng,538,111,6
4866,4.12,eng,358,61639,1607
4870,3.96,eng,224,1907,121
4873,4.08,eng,256,3713,103
4887,4.09,eng,144,12436,619
4888,4.09,eng,118,97,10
4898,3.91,eng,240,46064,871
4906,3.58,eng,225,3761,177
4907,3.42,eng,132,92,11
4909,3.75,eng,272,26508,2019
4916,4.11,eng,224,711,64
4922,3.89,eng,144,213,32
4924,3.89,eng,272,52,8
4925,3.89,eng,178,786,125
4926,4.08,eng,400,2318,182
4933,4.32,eng,736,983,91
4935,4.32,eng,1013,1673,184
4936,4.32,eng,796,617,80
4938,4.32,eng,16,20,2
4940,4.32,eng,720,1089,202
4942,3.5,eng,96,4,0
4943,4.44,eng,288,1455,193
4944,4.29,eng,13,3945,262
4945,4.32,eng,32,65,10
4947,4.05,eng,32,2114,166
4950,3.95,eng,333,11838,815
4951,3.96,eng,224,749,46
4954,3.63,eng,401,25811,1463
4955,3.75,eng,224,12007,659
4956,3.75,eng,218,488,38
4963,3.97,eng,32,20,3
4964,4.5,eng,32,4,0
4966,3.51,eng,224,55,9
4979,4.07,eng,160,34339,2061
4983,4.35,eng,258,28254,196
4986,3.84,eng,80,12754,558
4987,3.82,eng,310,17881,593
4988,3.87,eng,240,3183,115
4990,3.96,eng,100,181,16
4991,4.13,eng,88,440,55
4997,3.88,fre,313,618,38
4999,4.14,eng,776,2583,183
5004,3.68,eng,397,878,9
5005,4.29,eng,489,244,17
5008,3.66,spa,411,50,5
5027,4.05,eng,32,34,10
5051,4.05,eng,596,154,12
5053,3.88,eng,320,16057,663
5055,3.82,eng,448,14545,652
5057,3.95,eng,319,666,72
5061,3.95,spa,324,3,0
5062,3.97,eng,416,20892,953
5065,3.58,eng,4,13,1
5066,3.97,eng,496,367,32
5069,4.1,eng,208,336,5
5071,4.12,eng,208,340,4
5073,4.06,fre,200,48,2
5077,4.11,eng,240,248,27
5089,4.21,eng,624,28,7
5102,4.11,eng,350,2102,282
5104,4.11,eng,308,529,59
5111,3.72,eng,120,775,24
5114,4.11,eng,256,40629,1189
5128,3.92,eng,187,30012,797
5130,3.83,eng,354,19668,1031
5131,4.19,eng,336,3266,163
5132,4.3,eng,320,98,4
5134,4.19,eng,304,404,15
5135,3.86,eng,432,9522,210
5136,3.75,eng,368,2056,149
5137,4.12,eng,281,4773,217
5144,4.01,eng,96,309,19
5157,3.88,eng,288,75494,1386
5158,3.69,eng,165,23170,587
5159,3.69,eng,336,43028,1472
5160,4.2,eng,288,17966,437
5161,3.87,eng,464,112856,1028
5167,4.06,eng,522,42695,1845
5169,3.79,eng,128,38,5
5171,3.74,eng,368,74161,2159
5175,3.73,eng,244,19366,645
5176,3.69,eng,304,56320,1185
5179,3.69,eng,465,19073,427
5186,3.88,eng,234,25200,1229
5187,3.85,eng,328,63595,1222
5190,3.7,eng,272,54119,1629
5196,3.9,eng,648,66629,1712
5198,3.8,eng,318,19927,812
5202,3.34,eng,40,364,18
5205,3.81,eng,400,68554,1476
5207,3.91,eng,399,1005,95
5209,3.54,eng,40,990,55
5210,3.98,eng,357,4080,501
5212,3.49,eng,40,405,17
5213,3.96,eng,480,3112,210
5214,3.9,eng,316,3140,383
5215,4.07,eng,458,3437,316
5216,4.06,eng,337,1730,143
5217,4.07,eng,417,90,5
5219,4.03,eng,216,3420,280
5220,4.06,eng,546,5773,828
5230,4.18,nl,744,67,9
5237,4.23,eng,432,179,14
5240,4.13,eng,304,1059,35
5249,3.86,eng,274,483,54
5255,4.26,eng,928,56,8
5261,3.76,eng,385,521,77
5272,3.77,eng,300,41,4
5294,4.24,eng,736,2695,119
5296,4.04,eng,78,32946,895
5304,4.21,eng,252,2298,91
5305,3.95,eng,94,545,52
5307,4.35,eng,909,371,25
5309,4.67,eng,266,2467,149
5310,4.48,eng,208,959,22
5314,4.13,eng,168,14,3
5316,3.88,eng,64,8,1
5319,4.08,eng,144,3187,381
5321,4.07,eng,24,10,1
5322,4.43,eng,24,1304,32
5327,4.05,eng,160,4359,353
5328,4.05,eng,112,6671,490
5330,4.05,eng,266,276,46
5332,4.1,eng,56,58,6
5338,4.14,eng,288,30393,449
5342,4.01,eng,128,1729,364
5344,3.52,eng,353,41041,1706
5346,3.87,eng,278,72294,1755
5349,3.94,eng,419,151818,1489
5350,3.92,eng,416,97474,1928
5351,3.83,eng,384,89947,1813
5352,3.69,eng,384,58901,1642
5354,3.73,eng,384,76085,1505
5356,3.68,eng,276,68098,1705
5362,3.99,eng,0,241,9
5368,3.99,eng,972,14409,849
5370,3.95,eng,160,834,42
5371,3.84,eng,96,4787,189
5372,3.87,eng,336,2637,64
5373,4.24,eng,509,76,5
5374,3.82,eng,221,2221,113
5375,4.0,eng,341,59,8
5376,3.43,eng,368,133,16
5396,3.51,eng,279,41,7
5402,4.39,eng,32,1004,130
5404,4.08,eng,336,2841,224
5413,4.25,eng,594,84123,571
5414,4.02,eng,17,227,54
5415,4.02,eng,405,1039,130
5419,4.02,eng,427,178,35
5420,4.02,eng,586,25,6
5427,4.08,eng,396,873,77
5442,3.89,eng,225,461,66
5452,3.83,eng,338,61435,1290
5453,3.81,eng,384,62199,1613
5458,4.04,eng,86,111,8
5471,4.18,eng,339,9910,748
5472,4.28,eng,400,146659,1625
5477,4.18,eng,268,1322,121
5478,4.18,eng,387,215,17
5479,4.16,eng,340,129179,1047
5480,4.16,eng,340,421,53
5481,3.95,eng,123,12989,740
5485,3.99,eng,259,13353,1286
5486,3.99,eng,896,2580,205
5490,4.1,eng,464,1192,131
5497,3.81,eng,168,1282,139
5498,3.82,eng,167,411,38
5499,3.85,eng,286,4815,446
5502,4.36,eng,416,590,61
5503,3.63,eng,112,809,93
5508,4.27,eng,113,24181,242
5509,4.29,eng,252,55487,669
5513,4.06,eng,70,1320,61
5514,3.99,eng,64,152,23
5518,3.9,eng,80,10,2
5527,4.09,eng,439,47324,1720
5528,3.45,eng,80,3,1
5530,4.0,eng,264,3,0
5534,3.98,eng,364,256,13
5545,4.6,eng,3,78,7
5548,4.27,eng,256,15700,556
5550,4.25,eng,512,1874,93
5552,4.24,eng,158,13463,320
5554,3.4,fre,182,19,1
5558,3.87,eng,313,3536,375
5571,4.11,eng,193,9017,820
5575,3.86,eng,384,27869,869
5585,4.12,eng,675,1792,43
5587,3.98,eng,832,1510,216
5595,3.97,eng,276,57,2
5598,4.09,eng,188,114,5
5599,4.06,eng,230,556,20
5606,4.2,eng,232,10,1
5653,3.67,eng,256,19,3
5660,4.14,eng,379,22,4
5661,3.32,eng,368,8,3
5665,4.16,eng,198,970,105
5671,4.14,eng,240,65,9
5678,3.39,eng,304,177,31
5685,4.05,eng,838,2415,397
5691,4.32,eng,796,443,55
5693,4.35,eng,467,27027,466
5694,4.31,eng,192,62,9
5696,3.72,eng,230,127,24
5697,4.47,eng,548,10580,118
5698,4.16,eng,344,2486,99
5700,3.94,eng,647,3568,159
5712,3.95,eng,208,11,0
5713,3.95,eng,208,53,4
5720,4.09,eng,912,40815,908
5728,3.8,eng,388,186,22
5729,4.12,eng,400,2593,252
5735,4.22,eng,208,86,4
5736,4.13,eng,424,7072,453
5738,3.93,eng,64,237,45
5743,3.89,eng,496,2095,188
5752,4.08,eng,528,18793,721
5755,4.03,eng,448,15441,693
5756,3.75,eng,432,50,1
5766,3.8,eng,450,42,5
5770,4.26,eng,471,27,2
5776,3.84,eng,352,2288,96
5777,3.22,eng,272,3,0
5787,4.38,eng,210,20259,460
5794,4.38,spa,253,146,9
5799,3.79,eng,696,553,97
5800,3.79,eng,672,296,34
5809,3.96,fre,640,15174,561
5810,3.81,eng,400,5,1
5812,4.15,eng,358,2980,118
5813,4.03,eng,464,13,0
5814,3.5,eng,208,3169,161
5816,4.01,eng,424,152,26
5821,3.73,eng,181,371,43
5824,3.7,eng,96,110,10
5835,4.2,eng,608,50,1
5838,3.31,eng,66,127,13
5843,3.13,eng,264,37,7
5845,3.77,eng,326,13147,690
5848,3.61,eng,256,461,35
5851,3.13,eng,280,715,104
5853,3.25,eng,224,3078,301
5855,3.89,eng,352,279,33
5863,2.0,eng,240,0,0
5874,4.3,eng,670,163,16
5875,4.13,eng,543,54,2
5877,4.38,eng,592,1588,95
5880,4.16,eng,506,664,103
5881,4.05,eng,144,548,14
5882,3.98,eng,122,644,14
5883,3.89,eng,119,730,20
5885,3.86,eng,123,859,27
5886,3.83,eng,135,1414,82
5891,4.0,eng,504,136,28
5893,4.0,eng,696,122,15
5896,4.0,eng,635,624,136
5901,3.6,eng,624,146,16
5910,4.27,eng,411,121,16
5911,4.3,eng,57,169,5
5912,4.27,eng,481,276,43
5915,4.27,eng,277,3213,329
5918,3.86,eng,64,44,10
5931,4.46,eng,200,5149,210
5932,4.3,eng,70,37942,1105
5934,4.3,eng,160,1120,54
5937,4.46,eng,43,1333,68
5942,3.57,eng,311,13022,1013
5952,3.67,eng,320,177,28
5957,4.2,eng,288,175,9
5966,3.65,eng,46,71,8
5969,4.19,eng,640,5019,91
5970,4.33,eng,304,228,44
5974,3.79,eng,185,1,0
5975,3.69,eng,464,824,89
5976,3.83,eng,251,78,9
5981,3.69,eng,160,205,25
5984,3.78,eng,160,710,146
5985,4.21,eng,247,900,126
5989,4.14,eng,256,389,28
5991,4.57,zho,735,75,0
6003,4.56,zho,768,91,2
6008,4.3,eng,184,169,21
6038,3.88,eng,528,11,0
6048,4.16,eng,198,112,7
6057,3.2,eng,194,30,3
6058,4.32,eng,352,3146,99
6066,3.67,eng,312,350,49
6069,4.25,eng,272,1130,110
6076,4.2,eng,272,167,7
6089,4.0,eng,176,6,0
6106,4.09,eng,496,1772,142
6107,3.85,eng,588,662,53
6109,4.2,eng,673,1422,93
6110,4.34,eng,816,268,16
6112,4.02,eng,129,888,60
6115,4.02,eng,132,1104,114
6129,4.02,fre,160,590,29
6140,3.91,eng,464,349,44
6144,3.91,eng,576,74,6
6148,4.29,eng,320,13,0
6151,4.28,eng,160,7551,498
6152,4.58,eng,192,8,0
6155,4.16,eng,448,681,83
6156,4.1,eng,156,137,18
6157,3.95,eng,272,18,2
6159,3.98,eng,306,11163,772
6167,3.95,eng,485,2923,214
6173,4.21,eng,194,101,10
6174,4.32,eng,187,29099,900
6175,4.29,eng,230,1269,67
6176,4.4,eng,170,3542,169
6180,3.92,eng,192,601,34
6182,4.11,eng,640,104,5
6184,3.85,eng,279,2155,182
6194,3.94,eng,152,18097,1029
6197,3.69,eng,136,1930,139
6198,3.79,eng,166,3162,183
6200,3.79,eng,176,4931,261
6207,3.84,eng,198,2976,207
6216,4.15,eng,402,2116,164
6218,4.21,eng,304,496,51
6219,4.29,eng,366,1803,146
6220,4.02,eng,305,3831,473
6221,4.15,eng,384,167,30
6222,3.79,eng,330,549,42
6224,4.19,eng,406,48,9
6226,4.18,eng,161,848,79
6227,4.23,eng,240,349,18
6230,4.4,eng,288,275,19
6240,3.88,eng,156,1552,144
6245,3.88,eng,336,539,33
6253,3.91,eng,320,79,16
6273,4.34,eng,192,3151,106
6286,3.71,eng,368,688,46
6290,4.18,eng,272,258,23
6291,4.19,eng,346,6274,78
6293,3.96,eng,964,448,21
6295,4.13,eng,56,85143,1284
6296,4.04,eng,400,262,32
6297,4.51,eng,256,2874,76
6298,4.22,eng,208,180,28
6302,4.35,eng,312,193,7
6311,4.33,eng,89,2760,47
6316,3.86,eng,40,12,2
6326,4.39,eng,850,346,43
6329,4.43,eng,448,2143,65
6332,4.01,eng,32,4075,121
6335,3.82,eng,288,1177,163
6339,3.82,eng,10,323,120
6340,4.3,eng,326,118,13
6341,4.28,eng,178,29,3
6342,4.58,eng,378,20,2
6343,4.42,eng,435,10,1
6346,4.04,eng,118,94,12
6360,4.16,eng,144,31,4
6366,3.88,eng,336,1226,120
6367,3.81,eng,384,1614,167
6388,3.84,eng,522,2780,334
6407,3.98,eng,208,37,2
6414,4.05,eng,128,469,30
6418,3.6,eng,228,10637,474
6419,3.72,eng,164,47315,1446
6424,4.16,eng,337,103618,1820
6425,4.17,eng,326,101730,1878
6426,3.68,eng,312,22251,671
6438,4.25,eng,353,722,110
6440,3.75,eng,541,73757,1571
6441,3.96,eng,56,178,22
6459,3.73,eng,244,30,5
6460,4.27,eng,424,242,37
6462,3.92,eng,320,32978,1112
6466,4.08,eng,30,835,113
6480,3.43,eng,463,69,8
6482,3.83,eng,528,354,37
6483,3.7,eng,576,26,1
6505,3.59,eng,384,895,78
6511,4.02,eng,167,253,15
6524,3.86,eng,192,2152,155
6526,3.65,eng,511,23107,1295
6527,3.41,eng,212,422,47
6528,3.68,eng,453,23630,842
6530,3.78,eng,401,25822,729
6534,4.02,eng,342,193117,2123
6536,4.29,eng,822,476,16
6537,4.04,eng,383,46084,614
6539,4.05,eng,351,57415,920
6540,3.78,eng,11,46,8
6541,3.93,eng,356,38823,625
6542,4.16,eng,0,202,1
6543,3.41,eng,289,10084,598
6545,3.88,eng,324,4278,178
6546,3.89,eng,384,3721,236
6549,4.22,eng,192,2762,214
6550,4.73,eng,156,144,8
6551,3.78,eng,371,16550,813
6552,3.75,eng,384,2756,142
6553,3.98,eng,384,4889,221
6556,3.93,eng,393,10824,185
6557,3.76,eng,432,2699,90
6562,3.84,eng,416,10047,152
6568,4.1,eng,97,932,24
6572,3.91,eng,378,28001,301
6588,3.99,eng,400,42096,945
6595,3.8,eng,359,123,6
6611,3.55,eng,263,1166,112
6613,2.82,eng,256,23409,877
6614,3.41,eng,496,37514,780
6615,3.41,eng,532,422,48
6618,4.3,eng,224,3510,510
6619,4.17,eng,395,2207,271
6624,4.2,eng,197,1409,168
6625,4.13,eng,352,12509,340
6628,3.94,eng,383,27137,1885
6635,3.82,eng,161,1844,171
6640,3.55,eng,168,330,48
6644,2.88,eng,320,3602,295
6654,4.22,eng,384,52,2
6655,4.07,eng,895,3127,205
6656,4.07,eng,798,86527,2004
6657,4.28,eng,355,9043,424
6658,3.73,eng,160,180,27
6659,3.64,eng,191,803,8
6660,4.18,eng,208,1164,154
6667,4.1,eng,176,45253,1934
6668,3.78,eng,32,13986,525
6670,3.68,eng,67,23558,1092
6671,4.14,eng,240,15116,663
6677,3.44,eng,56,511,65
6678,4.08,eng,209,17327,992
6690,4.09,eng,224,46753,1672
6691,3.89,eng,208,8170,620
6694,3.82,eng,32,17232,713
6721,3.58,eng,97,67,8
6745,4.03,eng,311,7,0
6748,4.25,eng,353,27674,2030
6749,4.07,eng,329,10633,701
6753,3.86,eng,273,18335,1155
6763,3.42,eng,301,33,4
6764,3.85,eng,228,297,33
6781,4.06,eng,392,23,2
6793,4.12,eng,512,5305,341
6794,4.02,eng,529,6985,957
6795,3.38,eng,368,1748,260
6800,3.45,eng,311,234,77
6810,4.01,eng,336,308,20
6815,3.75,eng,480,34,6
6819,4.05,eng,426,20880,1728
6823,3.74,eng,288,179,4
6838,4.08,eng,480,11676,341
6851,4.0,eng,368,4208,298
6855,3.67,eng,234,11968,387
6856,3.7,eng,219,12152,449
6857,4.31,eng,1016,2983,168
6858,4.19,eng,336,108961,2082
6866,3.43,eng,288,6,0
6869,3.58,eng,263,8285,543
6870,3.63,eng,245,30776,1515
6871,3.44,eng,149,7938,490
6872,3.41,eng,128,11116,836
6876,3.57,eng,279,7,1
6896,3.28,spa,304,5,0
6899,4.1,eng,192,5541,498
6902,4.1,fre,209,3,1
6903,3.86,eng,252,89,2
6904,3.7,eng,228,22,2
6905,4.27,eng,272,22,2
6919,3.75,eng,32,4,0
6925,4.15,eng,9,61,11
6932,3.7,eng,382,4171,161
6937,4.14,eng,240,21,1
6953,3.95,eng,0,121,33
6954,3.95,spa,248,11,2
6956,4.06,eng,447,4246,195
6970,3.99,eng,294,1335,59
